央视频道,#genre#
重庆汽摩,http://171.121.82.184:8082/rtp/226.0.2.95:8672,0.2708
重庆汽摩,http://60.220.167.249:8083/rtp/226.0.2.95:8672,0.2568
重庆社会与法,http://27.11.252.156:8008/udp/225.0.4.190:7980,1.1674
重庆科教,http://27.11.252.156:8008/udp/225.0.4.193:7980,0.9481
阜南新闻综合,http://36.6.150.75:8888/rtp/238.1.79.11:4200,0.2851
阜阳新闻综合,http://36.6.150.75:8888/rtp/238.1.78.124:6864,0.3325
阳曲,http://60.220.167.202:8084/rtp/226.0.2.196:9480,0.2688
阳曲,http://60.220.167.249:8083/rtp/226.0.2.196:9480,0.2593
阳曲,http://60.220.167.143:8083/rtp/226.0.2.196:9480,0.2375
阳曲,http://183.185.167.239:8083/rtp/226.0.2.196:9480,0.1219
阳泉1新闻综合,http://60.220.167.202:8084/rtp/226.0.2.233:9776,0.3448
阳泉1新闻综合,http://60.220.167.143:8083/rtp/226.0.2.233:9776,0.3443
阳泉1新闻综合,http://60.220.167.249:8083/rtp/226.0.2.233:9776,0.3362
阳泉1新闻综合,http://171.121.82.184:8082/rtp/226.0.2.233:9776,0.3253
阳泉1新闻综合,http://183.185.167.239:8083/rtp/226.0.2.233:9776,0.2413
阳泉2科教,http://60.220.167.143:8083/rtp/226.0.2.234:9784,0.3454
阳泉2科教,http://60.220.167.249:8083/rtp/226.0.2.234:9784,0.3377
阳泉2科教,http://60.220.167.202:8084/rtp/226.0.2.234:9784,0.3282
阳泉2科教,http://171.121.82.184:8082/rtp/226.0.2.234:9784,0.312
阳泉2科教,http://183.185.167.239:8083/rtp/226.0.2.234:9784,0.1428
陕西农林,http://171.212.150.200:19999/udp/239.93.0.100:5140,0.3306
颍上新闻综合,http://36.6.150.75:8888/rtp/238.1.78.194:7424,0.0517
马鞍山新闻综合,http://36.6.150.75:8888/rtp/238.1.79.15:4232,0.3205
黄山新闻综合,http://36.6.150.75:8888/rtp/238.1.78.130:6912,0.8931
黟县新闻综合,http://36.6.150.75:8888/rtp/238.1.78.149:7064,0.2862

CETV,#genre#
CETV1,http://60.220.167.143:8083/rtp/226.0.2.181:9360,0.9357
CETV1,http://171.121.82.184:8082/rtp/226.0.2.181:9360,0.9098
CETV1,http://117.29.232.157:9999/rtp/239.61.2.167:8990,0.7639
CETV1,http://60.220.167.202:8084/rtp/226.0.2.181:9360,0.3837
CETV1,http://60.220.167.143:8083/rtp/226.0.2.68:8456,0.2893
CETV1,http://60.220.167.249:8083/rtp/226.0.2.68:8456,0.2637
CETV1,http://60.220.167.202:8084/rtp/226.0.2.68:8456,0.2545
CETV1,http://171.212.150.200:19999/udp/239.93.1.111:5140,0.1839
CETV1,http://183.185.167.239:8083/rtp/226.0.2.68:8456,0.1223
CETV2,http://117.29.232.157:9999/rtp/239.61.3.6:9554,0.3111
CETV2,http://60.220.167.202:8084/rtp/226.0.2.69:8464,0.2896
CETV2,http://60.220.167.143:8083/rtp/226.0.2.69:8464,0.2873
CETV2,http://60.220.167.249:8083/rtp/226.0.2.69:8464,0.2796
CETV2,http://171.121.82.184:8082/rtp/226.0.2.69:8464,0.2688
CETV3,http://111.201.161.228:10000/rtp/239.3.1.55:4120,0.2886
CETV4,http://117.29.232.157:9999/rtp/239.61.3.15:9608,0.8863
CETV4,http://111.201.161.228:10000/rtp/239.3.1.56:4120,0.3173
CETV4,http://60.220.167.202:8084/rtp/226.0.2.70:8472,0.2909
CETV4,http://60.220.167.249:8083/rtp/226.0.2.70:8472,0.2898
CETV4,http://60.220.167.143:8083/rtp/226.0.2.70:8472,0.2884
CETV4,http://171.121.82.184:8082/rtp/226.0.2.70:8472,0.2824
CETV4,http://171.212.150.200:19999/udp/239.93.0.50:5140,0.1874
CETV4,http://183.185.167.239:8083/rtp/226.0.2.70:8472,0.1287
CETV早期教育,http://171.121.82.184:8082/rtp/226.0.2.99:8704,0.8769
CETV早期教育,http://60.220.167.143:8083/rtp/226.0.2.99:8704,0.5233
CETV早期教育,http://60.220.167.202:8084/rtp/226.0.2.99:8704,0.2499
CETV早期教育,http://183.185.167.239:8083/rtp/226.0.2.99:8704,0.1789

其他,#genre#
,http://222.128.179.212:4022/rtp/239.3.1.249:8001,1.7398
,http://111.201.161.228:10000/rtp/239.3.1.249:8001,1.2621
3+,http://27.11.252.156:8008/udp/225.0.4.51:7980,0.302
5+,http://27.11.252.156:8008/udp/225.0.4.53:7980,0.2948
6+,http://27.11.252.156:8008/udp/225.0.4.50:7980,0.2982
CHANNELV,http://171.212.150.200:19999/udp/239.93.1.7:2194,0.3423
CHANNELV,http://171.212.150.200:19999/udp/239.93.0.157:2194,0.3117
东至综合频道,http://36.6.150.75:8888/rtp/238.1.79.13:4216,0.0509
中华特产,http://60.220.167.202:8084/rtp/226.0.2.128:8936,0.291
中华特产,http://60.220.167.143:8083/rtp/226.0.2.128:8936,0.2876
中华特产,http://60.220.167.249:8083/rtp/226.0.2.128:8936,0.2757
中华特产,http://171.121.82.184:8082/rtp/226.0.2.128:8936,0.2679
中华特产,http://183.185.167.239:8083/rtp/226.0.2.128:8936,0.0681
中国交通,http://111.201.161.228:10000/rtp/239.3.1.188:8001,0.9976
中国天气,http://60.220.167.202:8084/rtp/226.0.2.103:8736,0.3493
中国天气,http://60.220.167.143:8083/rtp/226.0.2.103:8736,0.345
中国天气,http://60.220.167.249:8083/rtp/226.0.2.103:8736,0.3421
中国天气,http://183.185.167.239:8083/rtp/226.0.2.103:8736,0.068
中国气像,http://117.29.232.157:9999/rtp/239.61.2.64:8378,0.3201
中学生,http://117.29.232.157:9999/rtp/239.61.3.73:9956,0.3212
中录动漫,http://171.212.150.200:19999/udp/239.93.1.188:5140,1.7388
乐享,http://171.212.150.200:19999/udp/239.93.0.43:5140,1.891
乐游,http://171.121.82.184:8082/rtp/226.0.2.77:8528,0.9323
乐游,http://60.220.167.249:8083/rtp/226.0.2.77:8528,0.8999
乐游,http://60.220.167.143:8083/rtp/226.0.2.77:8528,0.7933
乐游,http://117.29.232.157:9999/rtp/239.61.2.147:8870,0.736
乐游,http://60.220.167.202:8084/rtp/226.0.2.77:8528,0.4603
乐游,http://183.185.167.239:8083/rtp/226.0.2.77:8528,0.0632
书画频道,http://60.220.167.202:8084/rtp/226.0.2.102:8728,0.2927
书画频道,http://60.220.167.249:8083/rtp/226.0.2.102:8728,0.2851
书画频道,http://171.121.82.184:8082/rtp/226.0.2.102:8728,0.2815
书画频道,http://60.220.167.143:8083/rtp/226.0.2.102:8728,0.1881
云演艺宣传,http://171.212.150.200:19999/udp/239.93.42.60:5140,1.0498
优优宝贝,http://117.29.232.157:9999/rtp/239.61.3.70:9938,0.3214
优优宝贝,http://60.220.167.249:8083/rtp/226.0.2.119:8864,0.2883
优优宝贝,http://171.121.82.184:8082/rtp/226.0.2.119:8864,0.2722
优优宝贝,http://60.220.167.202:8084/rtp/226.0.2.119:8864,0.172
优优宝贝,http://183.185.167.239:8083/rtp/226.0.2.119:8864,0.0942
优漫卡通,http://171.212.150.200:19999/udp/239.93.0.251:5140,0.3312
优漫卡通,http://171.212.150.200:19999/udp/239.93.0.32:5140,0.0887
先锋乒羽,http://60.220.167.143:8083/rtp/226.0.2.121:8880,0.3457
先锋乒羽,http://60.220.167.249:8083/rtp/226.0.2.121:8880,0.3435
先锋乒羽,http://171.121.82.184:8082/rtp/226.0.2.121:8880,0.335
先锋乒羽,http://171.212.150.200:19999/udp/239.93.42.56:5140,0.3156
先锋乒羽,http://117.29.232.157:9999/rtp/239.61.3.17:9622,0.285
先锋乒羽,http://60.220.167.202:8084/rtp/226.0.2.121:8880,0.2495
先锋乒羽,http://183.185.167.239:8083/rtp/226.0.2.121:8880,0.0763
光影,http://111.201.161.228:10000/rtp/239.3.1.84:4120,0.2926
全球大片,http://171.212.150.200:19999/udp/239.93.0.105:5140,0.2526
全纪实人文,http://36.6.150.75:8888/rtp/238.1.78.151:7080,0.9278
凤凰中文,http://171.212.150.200:19999/udp/239.93.1.9:2192,0.8567
凤凰中文,http://171.212.150.200:19999/udp/239.93.0.162:2192,0.7889
凤凰资讯,http://117.29.232.157:9999/rtp/239.61.2.183:9086,0.9266
凤凰资讯,http://171.212.150.200:19999/udp/239.93.1.4:2191,0.8828
凤凰资讯,http://171.212.150.200:19999/udp/239.93.0.118:2191,0.8675
动漫秀场,http://171.121.82.184:8082/rtp/226.0.2.183:9376,0.9271
动漫秀场,http://36.6.150.75:8888/rtp/238.1.78.154:7104,0.9269
动漫秀场,http://60.220.167.249:8083/rtp/226.0.2.183:9376,0.9264
动漫秀场,http://60.220.167.143:8083/rtp/226.0.2.183:9376,0.9212
动漫秀场,http://117.29.232.157:9999/rtp/239.61.2.148:8876,0.665
动画,http://111.201.161.228:10000/rtp/239.3.1.80:4120,0.284
华语影院,http://171.212.150.200:19999/udp/239.93.0.138:5140,0.3367
卡酷动画,http://171.212.150.200:19999/udp/239.93.0.208:5140,0.3201
卡酷动画,http://171.212.150.200:19999/udp/239.93.1.217:5140,0.1441
卡酷卡通,http://60.220.167.249:8083/rtp/226.0.2.57:8368,0.2912
卡酷卡通,http://171.121.82.184:8082/rtp/226.0.2.57:8368,0.2884
卡酷卡通,http://60.220.167.143:8083/rtp/226.0.2.57:8368,0.2305
卡酷卡通,http://60.220.167.202:8084/rtp/226.0.2.57:8368,0.181
卡酷少儿,http://117.29.232.157:9999/rtp/239.61.2.222:9320,0.3104
卡酷少儿,http://36.6.150.75:8888/rtp/238.1.78.97:6648,0.3077
发现之旅,http://117.29.232.157:9999/rtp/239.61.3.74:9962,0.3102
古交,http://60.220.167.202:8084/rtp/226.0.2.192:9448,0.3502
古交,http://60.220.167.249:8083/rtp/226.0.2.192:9448,0.346
古交,http://171.121.82.184:8082/rtp/226.0.2.192:9448,0.3293
古交,http://60.220.167.143:8083/rtp/226.0.2.192:9448,0.2298
古交,http://183.185.167.239:8083/rtp/226.0.2.192:9448,0.1111
哈哈炫动,http://36.6.150.75:8888/rtp/238.1.78.82:6528,0.3235
哈哈炫动,http://60.220.167.249:8083/rtp/226.0.2.44:8264,0.2913
哈哈炫动,http://171.121.82.184:8082/rtp/226.0.2.44:8264,0.2861
哈哈炫动,http://60.220.167.202:8084/rtp/226.0.2.44:8264,0.2462
哈哈炫动,http://183.185.167.239:8083/rtp/226.0.2.44:8264,0.0617
响水综合,http://117.85.152.52:9999/rtp/239.49.1.141:6000,0.2503
嘉佳卡通,http://171.212.150.200:19999/udp/239.93.0.246:5140,0.3315
嘉佳卡通,http://111.201.161.228:10000/rtp/239.3.1.147:9268,0.2961
嘉佳卡通,http://117.29.232.157:9999/rtp/239.61.2.72:8426,0.1999
嘉佳卡通,http://114.254.38.149:4021/rtp/239.3.1.147:9268,0.1019
四海钓鱼,http://117.29.232.157:9999/rtp/239.61.3.69:9932,0.3239
四海钓鱼,http://60.220.167.249:8083/rtp/226.0.2.123:8896,0.2912
四海钓鱼,http://60.220.167.202:8084/rtp/226.0.2.123:8896,0.29
四海钓鱼,http://60.220.167.143:8083/rtp/226.0.2.123:8896,0.2862
四海钓鱼,http://171.121.82.184:8082/rtp/226.0.2.123:8896,0.2679
四海钓鱼,http://183.185.167.239:8083/rtp/226.0.2.123:8896,0.0858
国学频道,http://60.220.167.202:8084/rtp/226.0.2.116:8840,0.2913
国学频道,http://60.220.167.143:8083/rtp/226.0.2.116:8840,0.2882
国学频道,http://60.220.167.249:8083/rtp/226.0.2.116:8840,0.2828
国学频道,http://171.121.82.184:8082/rtp/226.0.2.116:8840,0.2708
国学频道,http://183.185.167.239:8083/rtp/226.0.2.116:8840,0.1992
地理,http://111.201.161.228:10000/rtp/239.3.1.71:4120,0.291
地理,http://27.11.252.156:8008/udp/225.0.4.149:7980,0.2874
地理,http://27.10.211.38:8001/udp/225.0.4.149:7980,0.2867
地理,http://171.212.150.200:19999/udp/239.93.0.200:9052,0.2827
墨宝,http://171.212.150.200:19999/udp/239.93.0.215:9132,0.2765
天下收藏,http://60.220.167.143:8083/rtp/226.0.2.124:8904,0.291
天下收藏,http://60.220.167.202:8084/rtp/226.0.2.124:8904,0.2899
天下收藏,http://171.121.82.184:8082/rtp/226.0.2.124:8904,0.2688
天下收藏,http://60.220.167.249:8083/rtp/226.0.2.124:8904,0.2454
天元围棋,http://171.212.150.200:19999/udp/239.93.42.55:5140,0.99
好学生,http://111.196.150.10:20002/rtp/239.3.1.81:4120,0.2939
好学生,http://111.201.161.228:10000/rtp/239.3.1.81:4120,0.2927
少儿动画,http://111.201.161.228:10000/rtp/239.3.1.199:9000,0.3039
少儿动画,http://171.212.150.200:19999/udp/239.93.0.193:9000,0.1868
少儿天地,http://171.212.150.200:19999/udp/239.93.42.34:5140,0.2355
峨眉电影,http://171.212.150.200:19999/udp/239.93.1.54:5140,0.9835
峨眉电影,http://171.212.150.200:19999/udp/239.93.1.161:5140,0.0685
快乐垂钓,http://171.121.82.184:8082/rtp/226.0.2.214:9624,0.8704
快乐垂钓,http://60.220.167.249:8083/rtp/226.0.2.214:9624,0.8677
快乐垂钓,http://171.212.150.200:19999/udp/239.93.1.151:5140,0.8291
快乐垂钓,http://60.220.167.143:8083/rtp/226.0.2.214:9624,0.7205
快乐垂钓,http://36.6.150.75:8888/rtp/238.1.79.31:4360,0.5161
快乐垂钓,http://60.220.167.202:8084/rtp/226.0.2.214:9624,0.4699
快乐垂钓,http://183.185.167.239:8083/rtp/226.0.2.214:9624,0.1118
文物宝库,http://60.220.167.249:8083/rtp/226.0.2.110:8792,0.8173
文物宝库,http://117.29.232.157:9999/rtp/239.61.3.21:9646,0.7275
文物宝库,http://60.220.167.143:8083/rtp/226.0.2.110:8792,0.5539
文物宝库,http://60.220.167.202:8084/rtp/226.0.2.110:8792,0.2162
文物宝库,http://183.185.167.239:8083/rtp/226.0.2.110:8792,0.083
新动漫,http://60.220.167.249:8083/rtp/226.0.2.73:8496,0.3449
新动漫,http://171.121.82.184:8082/rtp/226.0.2.73:8496,0.3323
新动漫,http://117.29.232.157:9999/rtp/239.61.3.18:9628,0.2904
新动漫,http://60.220.167.143:8083/rtp/226.0.2.73:8496,0.2866
新动漫,http://60.220.167.202:8084/rtp/226.0.2.73:8496,0.2004
新动漫,http://183.185.167.239:8083/rtp/226.0.2.73:8496,0.0549
早教,http://111.201.161.228:10000/rtp/239.3.1.79:4120,0.2914
星光院线,http://171.212.150.200:19999/udp/239.93.0.139:5140,0.4677
星空,http://171.212.150.200:19999/udp/239.93.0.156:2193,0.3368
星空,http://171.212.150.200:19999/udp/239.93.1.10:2193,0.0895
星空精选,http://171.212.150.200:19999/udp/239.93.1.171:5140,1.0313
晋能控股,http://60.220.167.202:8084/rtp/226.0.2.229:9744,0.3445
晋能控股,http://60.220.167.249:8083/rtp/226.0.2.229:9744,0.343
晋能控股,http://171.121.82.184:8082/rtp/226.0.2.229:9744,0.3417
晋能控股,http://60.220.167.143:8083/rtp/226.0.2.229:9744,0.2753
来钓鱼吧,http://171.212.150.200:19999/udp/239.93.42.8:5140,1.0045
极速汽车,http://117.85.152.52:9999/rtp/239.49.1.178:6000,0.3561
桐城综合频道,http://36.6.150.75:8888/rtp/238.1.78.28:6152,0.2852
求索频道,http://171.212.150.200:19999/udp/239.93.42.24:5140,0.9184
汽摩,http://171.212.150.200:19999/udp/239.93.0.62:5140,0.6403
津津悦读,http://171.212.150.200:19999/udp/239.93.1.197:5140,0.6658
海豚少儿,http://36.6.150.75:8888/rtp/238.1.79.32:4368,0.0533
淘娱乐,http://111.201.161.228:10000/rtp/239.3.1.100:8001,0.9377
清徐,http://60.220.167.249:8083/rtp/226.0.2.191:9440,0.9292
清徐,http://171.121.82.184:8082/rtp/226.0.2.191:9440,0.8876
清徐,http://60.220.167.143:8083/rtp/226.0.2.191:9440,0.4836
清徐,http://60.220.167.202:8084/rtp/226.0.2.191:9440,0.4071
清徐,http://183.185.167.239:8083/rtp/226.0.2.191:9440,0.096
港剧风云,http://171.212.150.200:19999/udp/239.93.0.143:5140,0.2325
游戏风云,http://171.121.82.184:8082/rtp/226.0.2.78:8536,0.9352
游戏风云,http://60.220.167.249:8083/rtp/226.0.2.78:8536,0.9282
游戏风云,http://117.29.232.157:9999/rtp/239.61.2.145:8858,0.7986
游戏风云,http://60.220.167.143:8083/rtp/226.0.2.78:8536,0.7058
游戏风云,http://60.220.167.202:8084/rtp/226.0.2.78:8536,0.2606
游戏风云,http://171.212.150.200:19999/udp/239.93.0.136:5140,0.1044
游戏风云,http://183.185.167.239:8083/rtp/226.0.2.78:8536,0.0949
潜山综合频道,http://36.6.150.75:8888/rtp/238.1.78.192:7408,0.2588
炫动卡通,http://171.212.150.200:19999/udp/239.93.0.33:5140,0.0635
热血剧场,http://171.212.150.200:19999/udp/239.93.1.198:5140,1.0141
热门剧场,http://171.212.150.200:19999/udp/239.93.0.140:5140,0.4654
热门本地,http://171.212.150.200:19999/udp/239.93.1.53:5140,0.0803
热门综艺,http://171.212.150.200:19999/udp/239.93.0.151:5140,0.1577
熊猫24小时,http://171.212.150.200:19999/udp/239.93.1.178:5140,0.0883
熊猫体娱,http://171.212.150.200:19999/udp/239.93.0.94:5140,1.023
熊猫少儿,http://171.212.150.200:19999/udp/239.93.1.189:5140,1.0574
熊猫直播,http://171.212.150.200:19999/udp/239.93.0.172:5140,0.0663
熊猫频道,http://171.212.150.200:19999/udp/239.93.0.211:9148,0.3949
环球奇观,http://60.220.167.143:8083/rtp/226.0.2.111:8800,0.2927
环球奇观,http://60.220.167.249:8083/rtp/226.0.2.111:8800,0.2569
环球奇观,http://60.220.167.202:8084/rtp/226.0.2.111:8800,0.1361
环球奇观,http://183.185.167.239:8083/rtp/226.0.2.111:8800,0.1001
环球旅游,http://171.212.150.200:19999/udp/239.93.42.31:5140,0.3156
环球旅游,http://60.220.167.143:8083/rtp/226.0.2.127:8928,0.2895
环球旅游,http://60.220.167.249:8083/rtp/226.0.2.127:8928,0.2707
环球旅游,http://171.121.82.184:8082/rtp/226.0.2.127:8928,0.2659
环球旅游,http://60.220.167.202:8084/rtp/226.0.2.127:8928,0.2618
环球旅游,http://183.185.167.239:8083/rtp/226.0.2.127:8928,0.1082
生态环境,http://117.29.232.157:9999/rtp/239.61.3.68:9926,0.3162
生态环境,http://60.220.167.249:8083/rtp/226.0.2.120:8872,0.2867
生态环境,http://60.220.167.202:8084/rtp/226.0.2.120:8872,0.2867
生态环境,http://171.121.82.184:8082/rtp/226.0.2.120:8872,0.2788
生态环境,http://60.220.167.143:8083/rtp/226.0.2.120:8872,0.2514
生态环境,http://183.185.167.239:8083/rtp/226.0.2.120:8872,0.0558
电影,http://60.220.167.143:8083/rtp/226.0.2.93:8004,0.8159
电影,http://60.220.167.249:8083/rtp/226.0.2.93:8004,0.7873
电影,http://60.220.167.202:8084/rtp/226.0.2.93:8004,0.3737
电影,http://183.185.167.239:8083/rtp/226.0.2.93:8004,0.1408
电竞天堂,http://171.212.150.200:19999/udp/239.93.1.135:5140,0.4635
界首综合频道,http://36.6.150.75:8888/rtp/238.1.78.195:7432,0.416
相声小品,http://27.11.252.156:8008/udp/225.0.4.56:7980,0.2851
看电影,http://171.212.150.200:19999/udp/239.93.42.47:5140,0.1269
福建体育,http://117.29.232.157:9999/rtp/239.61.2.160:8948,0.7669
福建公共频道,http://117.29.232.157:9999/rtp/239.61.2.3:8012,0.7999
福建少儿,http://117.29.232.157:9999/rtp/239.61.2.9:8048,0.5049
福建教育频道,http://117.29.232.157:9999/rtp/239.61.2.173:9026,0.8511
福建旅游,http://117.29.232.157:9999/rtp/239.61.2.6:8030,0.7015
福建电视剧,http://117.29.232.157:9999/rtp/239.61.2.5:8024,0.8273
福建综合,http://117.29.232.157:9999/rtp/239.61.2.1:8000,0.9893
福建综合,http://117.29.232.157:9999/rtp/239.61.3.4:9542,0.9664
精彩推荐,http://171.212.150.200:19999/udp/239.93.1.5:5140,1.0454
精选,http://111.196.150.10:20002/rtp/239.3.1.74:4120,0.2937
红原月亮湾,http://171.212.150.200:19999/udp/239.93.0.209:5140,1.0084
纪实人文,http://222.128.179.212:4022/rtp/239.3.1.212:8060,0.9155
纪实人文,http://36.6.150.75:8888/rtp/238.1.78.153:7096,0.8993
纪实人文,http://111.201.161.228:10000/rtp/239.3.1.212:8060,0.6967
纪实人文,http://117.29.232.157:9999/rtp/239.61.2.165:8978,0.6219
纪实人文,http://171.212.150.200:19999/udp/239.93.1.154:5140,0.3179
绚影,http://171.212.150.200:19999/udp/239.93.42.33:5140,3.0789
美人,http://111.201.161.228:10000/rtp/239.3.1.73:4120,0.2907
美妆,http://114.254.38.149:4021/rtp/239.3.1.72:4120,0.2934
美妆,http://111.201.161.228:10000/rtp/239.3.1.72:4120,0.2863
聚鲨环球精选,http://60.220.167.143:8083/rtp/226.0.2.122:8888,0.2921
聚鲨环球精选,http://60.220.167.249:8083/rtp/226.0.2.122:8888,0.2878
聚鲨环球精选,http://171.121.82.184:8082/rtp/226.0.2.122:8888,0.2796
聚鲨环球精选,http://60.220.167.202:8084/rtp/226.0.2.122:8888,0.2697
聚鲨环球精选,http://183.185.167.239:8083/rtp/226.0.2.122:8888,0.1432
股评汇,http://171.212.150.200:19999/udp/239.93.0.141:5140,0.2329
芜湖教育频道,http://36.6.150.75:8888/rtp/238.1.78.167:7208,0.0526
茶频道,http://114.254.38.149:4021/rtp/239.3.1.165:8001,1.06
茶频道,http://111.201.161.228:10000/rtp/239.3.1.165:8001,1.0291
茶频道,http://171.121.82.184:8082/rtp/226.0.2.213:9616,0.9204
茶频道,http://117.29.232.157:9999/rtp/239.61.3.59:9872,0.8855
茶频道,http://60.220.167.249:8083/rtp/226.0.2.213:9616,0.8641
茶频道,http://171.212.150.200:19999/udp/239.93.0.114:5140,0.8113
茶频道,http://60.220.167.143:8083/rtp/226.0.2.213:9616,0.6965
茶频道,http://36.6.150.75:8888/rtp/238.1.79.30:4352,0.3408
茶频道,http://183.185.167.239:8083/rtp/226.0.2.213:9616,0.1965
茶频道,http://60.220.167.202:8084/rtp/226.0.2.213:9616,0.1874
萌宠TV,http://111.201.161.228:10000/rtp/239.3.1.102:8001,0.517
蓉城先锋,http://171.212.150.200:19999/udp/239.93.0.91:2101,0.9143
蚌埠公共频道,http://36.6.150.75:8888/rtp/238.1.78.181:7320,0.2385
证券服务,http://60.220.167.249:8083/rtp/226.0.2.71:8480,0.3456
证券服务,http://60.220.167.143:8083/rtp/226.0.2.71:8480,0.3395
证券服务,http://117.29.232.157:9999/rtp/239.61.3.71:9944,0.3097
证券服务,http://60.220.167.202:8084/rtp/226.0.2.71:8480,0.2725
财富天下,http://111.201.161.228:10000/rtp/239.3.1.53:9136,0.3175
财富天下,http://171.212.150.200:19999/udp/239.93.0.116:9136,0.3074
财富天下,http://117.29.232.157:9999/rtp/239.61.3.63:9896,0.3024
财富天下,http://60.220.167.143:8083/rtp/226.0.2.139:9024,0.2871
财富天下,http://60.220.167.202:8084/rtp/226.0.2.139:9024,0.2806
财富天下,http://171.121.82.184:8082/rtp/226.0.2.139:9024,0.2706
财富天下,http://183.185.167.239:8083/rtp/226.0.2.139:9024,0.0813
超电影,http://171.212.150.200:19999/udp/239.93.1.156:5140,0.989
车迷频道,http://117.29.232.157:9999/rtp/239.61.3.64:9902,0.312
车迷频道,http://60.220.167.202:8084/rtp/226.0.2.138:9016,0.2906
车迷频道,http://171.121.82.184:8082/rtp/226.0.2.138:9016,0.2856
车迷频道,http://60.220.167.143:8083/rtp/226.0.2.138:9016,0.2618
车迷频道,http://183.185.167.239:8083/rtp/226.0.2.138:9016,0.149
野外,http://27.11.252.156:8008/udp/225.0.4.57:7980,0.2837
金色学堂,http://60.220.167.249:8083/rtp/226.0.2.182:9368,0.937
金色学堂,http://171.121.82.184:8082/rtp/226.0.2.182:9368,0.9088
金色学堂,http://60.220.167.143:8083/rtp/226.0.2.182:9368,0.8991
金色学堂,http://117.29.232.157:9999/rtp/239.61.2.78:8462,0.8756
金色学堂,http://60.220.167.202:8084/rtp/226.0.2.182:9368,0.4121
金色频道,http://117.85.152.52:9999/rtp/239.49.1.169:6000,0.3211
金鹰纪实人文,http://171.212.150.200:19999/udp/239.93.0.130:5140,0.9531
金鹰纪实人文,http://111.201.161.228:10000/rtp/239.3.1.58:8156,0.9493
金鹰纪实人文,http://36.6.150.75:8888/rtp/238.1.79.9:4184,0.9396
金鹰纪实人文,http://171.121.82.184:8082/rtp/226.0.2.194:9464,0.9255
金鹰纪实人文,http://60.220.167.249:8083/rtp/226.0.2.194:9464,0.7787
金鹰纪实人文,http://60.220.167.143:8083/rtp/226.0.2.194:9464,0.7452
金鹰纪实人文,http://60.220.167.202:8084/rtp/226.0.2.194:9464,0.2549
金鹰纪实人文,http://183.185.167.239:8083/rtp/226.0.2.194:9464,0.0807
鉴赏,http://111.201.161.228:10000/rtp/239.3.1.82:4120,0.2934
铜陵公共频道,http://36.6.150.75:8888/rtp/238.1.78.140:6992,0.3202
铜陵科教频道,http://36.6.150.75:8888/rtp/238.1.78.141:7000,0.3097
阜阳公共频道,http://36.6.150.75:8888/rtp/238.1.78.125:6872,0.1477
阜阳都市频道,http://36.6.150.75:8888/rtp/238.1.78.127:6888,0.3433
雅克音乐节直播,http://171.212.150.200:19999/udp/239.93.42.69:5140,0.5078
霍山综合频道,http://36.6.150.75:8888/rtp/238.1.78.220:7632,0.9212
青春动漫,http://171.212.150.200:19999/udp/239.93.0.146:5140,0.0992
马鞍山公共频道,http://36.6.150.75:8888/rtp/238.1.78.77:6488,0.3913
魅力时尚,http://111.196.150.10:20002/rtp/239.3.1.196:9012,0.303
魅力时尚,http://171.212.150.200:19999/udp/239.93.0.190:9012,0.2151
麻辣体育,http://171.212.150.200:19999/udp/239.93.42.2:5140,1.0113
黄山公共频道,http://36.6.150.75:8888/rtp/238.1.78.131:6920,0.9172
